192155 	 NM_138842
24153 	 NM_012488
24165 	 NM_130399
24166 	 NM_016989
24167 	 NM_001270583
24167 	 NM_001270582
24167 	 NM_001270581
24167 	 NM_001270580
24167 	 NM_133511
24167 	 NM_001270579
24176 	 NM_012492
24177 	 NM_012493
24179 	 NM_134432
24180 	 NM_030985
24182 	 NM_012494
24182 	 NM_012494
24185 	 NM_033230
24186 	 NM_134326
24190 	 NM_012496
24192 	 NM_012498
24205 	 NM_012499
24207 	 NM_001271053
24207 	 NM_012501
24208 	 NM_012502
24211 	 NM_012504
24212 	 NM_012505
24215 	 NM_012508
24218 	 NM_012511
24221 	 NM_016992
24223 	 NM_012512
24224 	 NM_016993
24225 	 NM_001270638
24225 	 NM_001270636
24225 	 NM_001270637
24225 	 NM_001270635
24225 	 NM_001270634
24225 	 NM_001270633
24225 	 NM_001270632
24225 	 NM_001270631
24225 	 NM_012513
24225 	 NM_001270630
24230 	 NM_012515
24232 	 NM_016994
24239 	 NM_012517
24241 	 NM_001033956
24241 	 NM_017338
24241 	 NM_001033955
24242 	 NM_031969
24246 	 NM_012519
24247 	 NM_001309638
24247 	 NM_016996
24248 	 NM_012520
24250 	 NM_012522
24252 	 NM_001287579
24252 	 NM_001287578
24252 	 NM_012524
24252 	 NM_001287577
24253 	 NM_001301720
24253 	 NM_001301715
24253 	 NM_024125
24255 	 NM_031506
24260 	 NM_012527
24267 	 NM_012531
24268 	 NM_001270961
24268 	 NM_012532
24273 	 NM_001289737
24273 	 NM_012534
24294 	 NM_012538
24296 	 NM_012540
24297 	 NM_012541
24300 	 NM_001134844
24310 	 NM_012544
24314 	 NM_017000
24316 	 NM_012546
24318 	 NM_012547
24318 	 NM_001409379
24318 	 NM_012547
24323 	 NM_012548
24326 	 NM_012550
24329 	 NM_001393707
24329 	 NM_031507
24330 	 NM_012551
24330 	 NM_012551
24334 	 NM_139325
24335 	 NM_017001
24336 	 NM_017002
24337 	 NM_017003
24356 	 NM_012555
24377 	 NM_017006
24379 	 NM_017007
24383 	 NM_017008
24384 	 NM_012564
24385 	 NM_001270850
24385 	 NM_012565
24385 	 NM_001270849
24387 	 NM_017009
24391 	 NM_001034848
24392 	 NM_012567
24401 	 NM_012571
24404 	 NM_030826
24408 	 NM_001287423
24408 	 NM_001270610
24408 	 NM_001270608
24408 	 NM_001270606
24408 	 NM_001270605
24408 	 NM_001270603
24408 	 NM_017010
24408 	 NM_001270602
24409 	 NM_012573
24410 	 NM_012574
24413 	 NM_012576
24414 	 NM_001114330
24414 	 NM_017011
24415 	 NM_001105711
24416 	 NM_001105712
24418 	 NM_017012
24423 	 NM_017014
24426 	 NM_012577
24446 	 NM_017017
24450 	 NM_173094
24451 	 NM_012580
24464 	 NM_012582
24465 	 NM_012583
24468 	 NM_024351
24471 	 NM_031970
24472 	 NM_031971
24473 	 NM_012585
24473 	 NM_012585
24476 	 NM_012586
24476 	 NM_012586
24482 	 NM_178866
24482 	 NM_001082477
24482 	 NM_001082479
24482 	 NM_001082478
24483 	 NM_001190163
24483 	 NM_001190162
24483 	 NM_031511
24484 	 NM_012588
24493 	 NM_017019
24494 	 NM_031512
24497 	 NM_021834
24498 	 NM_012589
24499 	 NM_017020
24505 	 NM_019129
24506 	 NM_019130
24508 	 NM_012591
24511 	 NM_017022
24514 	 NM_031514
24516 	 NM_021835
24520 	 NM_173095
24521 	 NM_001309301
24521 	 NM_001309299
24521 	 NM_001309298
24521 	 NM_001309297
24521 	 NM_017023
24525 	 NM_031515
24536 	 NM_012596
24538 	 NM_012597
24539 	 NM_012598
24547 	 NM_017026
24547 	 NM_001025294
24547 	 NM_001025293
24547 	 NM_001025292
24547 	 NM_001025291
24547 	 NM_001025289
24553 	 NM_031517
24565 	 NM_022281
24567 	 NM_138826
24571 	 NM_001398538
24577 	 NM_012603
24586 	 NM_001395710
24586 	 NM_001395707
24586 	 NM_031521
24586 	 NM_001395709
24586 	 NM_001395708
24587 	 NM_012607
24590 	 NM_012608
24592 	 NM_012609
245920 	 NM_139089
24596 	 NM_012610
24598 	 NM_052799
24599 	 NM_012611
24600 	 NM_021838
24602 	 NM_012612
24603 	 NM_012613
24604 	 NM_012614
246097 	 NM_139194
24613 	 NM_012617
24617 	 NM_012620
24618 	 NM_053289
246240 	 NM_139342
246250 	 NM_144741
246253 	 NM_144744
24627 	 NM_001113329
24627 	 NM_001113328
24627 	 NM_001113334
24627 	 NM_001113332
24627 	 NM_017032
24628 	 NM_031524
24629 	 NM_031525
246297 	 NM_182667
246334 	 NM_001127339
246334 	 NM_001127342
246334 	 NM_019221
246334 	 NM_001127343
246334 	 NM_001127344
246334 	 NM_001127341
24646 	 NM_012623
24648 	 NM_022519
24651 	 NM_012624
24653 	 NM_133551
24654 	 NM_001077641
24655 	 NM_017035
24659 	 NM_012625
24661 	 NM_031526
24664 	 NM_139326
24672 	 NM_017039
24674 	 NM_017041
24680 	 NM_001399299
24680 	 NM_001105713
24681 	 NM_012628
24683 	 NM_012629
24684 	 NM_012630
24684 	 NM_001034111
24686 	 NM_001395658
24686 	 NM_012631
24693 	 NM_017043
24694 	 NM_017044
24697 	 NM_012637
24699 	 NM_001109889
24699 	 NM_001109887
24699 	 NM_001109888
24699 	 NM_138507
24699 	 NM_001109890
24703 	 NM_012639
24705 	 NM_031528
24708 	 NM_017045
24715 	 NM_012642
24716 	 NM_001110099
24716 	 NM_012643
24717 	 NM_033441
24718 	 NM_080394
24766 	 NM_012647
24768 	 NM_017046
24770 	 NM_031530
24772 	 NM_001033883
24772 	 NM_001033882
24772 	 NM_022177
24773 	 NM_001270647
24773 	 NM_017329
24773 	 NM_001270645
24778 	 NM_138827
24779 	 NM_012651
24782 	 NM_012652
24784 	 NM_012654
24786 	 NM_017050
24787 	 NM_017051
24790 	 NM_012655
24791 	 NM_012656
24797 	 NM_012659
24803 	 NM_012663
24804 	 NM_012664
24806 	 NM_001124770
24806 	 NM_001124769
24806 	 NM_001124768
24806 	 NM_012666
24807 	 NM_012667
24816 	 NM_017054
24817 	 NM_012669
24825 	 NM_001013110
24826 	 NM_001270784
24826 	 NM_001270783
24826 	 NM_030988
24827 	 NM_012671
24831 	 NM_001270854
24831 	 NM_012672
24832 	 NM_012673
24835 	 NM_012675
24842 	 NM_030989
24848 	 NM_001100634
24851 	 NM_001301736
24851 	 NM_001301342
24851 	 NM_001301336
24851 	 NM_001034075
24851 	 NM_001034074
24851 	 NM_001034073
24851 	 NM_019131
24851 	 NM_001034072
24851 	 NM_001034071
24851 	 NM_001034070
24851 	 NM_001034069
24851 	 NM_001034068
24854 	 NM_053021
24855 	 NM_012680
24860 	 NM_012682
24861 	 NM_012683
24873 	 NM_017058
24881 	 NM_001105714
24883 	 NM_031534
24887 	 NM_017059
24888 	 NM_001033672
24888 	 NM_031535
24888 	 NM_001033671
24888 	 NM_001033670
24889 	 NM_012688
24890 	 NM_012689
24896 	 NM_001359867
24896 	 NM_019132
24896 	 NM_001024823
24896 	 NM_021845
24896 	 NM_001159656
24896 	 NM_001159653
24898 	 NM_012694
24903 	 NM_012696
24907 	 NM_001370876
24907 	 NM_001005244
24907 	 NM_012698
24907 	 NM_001005246
24914 	 NM_017061
24918 	 NM_017064
24924 	 NM_017066
24925 	 NM_012701
24925 	 NM_012701
24929 	 NM_012704
24932 	 NM_012705
24941 	 NM_052803
24948 	 NM_052804
24949 	 NM_001110782
24949 	 NM_019133
24950 	 NM_017070
24952 	 NM_012707
24952 	 NM_012707
24954 	 NM_017071
24957 	 NM_001393804
24957 	 NM_017073
25008 	 NM_080769
25012 	 NM_001270576
25012 	 NM_001270575
25012 	 NM_030991
25017 	 NM_022178
25022 	 NM_001109896
25022 	 NM_001109895
25022 	 NM_001109894
25022 	 NM_001109893
25022 	 NM_001109892
25022 	 NM_012712
25023 	 NM_012713
25023 	 NM_001172305
25026 	 NM_012715
25027 	 NM_012716
25040 	 NM_019630
25043 	 NM_012722
25050 	 NM_012727
25051 	 NM_012728
25054 	 NM_001163168
25054 	 NM_012731
25058 	 NM_001393711
25058 	 NM_012734
25065 	 NM_001270618
25065 	 NM_001270617
25073 	 NM_031541
25075 	 NM_022225
25075 	 NM_022225
25080 	 NM_012737
25081 	 NM_012738
25083 	 NM_012739
25084 	 NM_133380
25085 	 NM_012740
25086 	 NM_031543
25096 	 NM_001399082
25096 	 NM_030992
25096 	 NM_030992
25097 	 NM_033299
25105 	 NM_031545
25106 	 NM_031546
25107 	 NM_053019
25108 	 NM_019136
25108 	 NM_019136
25116 	 NM_017080
25117 	 NM_017081
25120 	 NM_012818
25122 	 NM_031548
25124 	 NM_032612
25124 	 NM_001034164
25125 	 NM_012747
25139 	 NM_012751
25146 	 NM_012753
25147 	 NM_017085
25149 	 NM_012754
25150 	 NM_012755
25151 	 NM_012756
25153 	 NM_012757
25154 	 NM_022847
25155 	 NM_012758
25163 	 NM_031550
25164 	 NM_130812
25166 	 NM_012762
25172 	 NM_012764
25187 	 NM_012765
25194 	 NM_012767
25195 	 NM_012768
25195 	 NM_012768
25203 	 NM_171991
25204 	 NM_017091
25205 	 NM_001008725
25229 	 NM_080773
25229 	 NM_080773
25233 	 NM_017093
25235 	 NM_017094
25238 	 NM_012776
25240 	 NM_012778
25241 	 NM_012779
25245 	 NM_173100
25245 	 NM_001270713
25246 	 NM_001109882
25246 	 NM_012783
25248 	 NM_012784
25252 	 NM_012788
25252 	 NM_001393734
25253 	 NM_012789
25254 	 NM_012790
25260 	 NM_053293
25262 	 NM_001270597
25262 	 NM_001270596
25262 	 NM_001007235
25265 	 NM_012800
25266 	 NM_012801
25267 	 NM_012802
25268 	 NM_012803
25269 	 NM_022499
25271 	 NM_012805
25273 	 NM_012807
25273 	 NM_012807
25275 	 NM_012809
25283 	 NM_012815
25290 	 NM_012822
25293 	 NM_001317749
25293 	 NM_001270559
25293 	 NM_001270558
25293 	 NM_001142366
25293 	 NM_012825
25295 	 NM_013414
25296 	 NM_012827
252971 	 NM_145879
25298 	 NM_012829
25302 	 NM_012832
25302 	 NM_012832
25303 	 NM_012833
25307 	 NM_012837
25309 	 NM_012839
25313 	 NM_012842
25315 	 NM_012844
25315 	 NM_001034090
25317 	 NM_012846
25325 	 NM_012854
25332 	 NM_012861
25335 	 NM_012864
25341 	 NM_012870
25342 	 NM_012871
25344 	 NM_031851
25350 	 NM_012878
25351 	 NM_012879
25353 	 NM_012881
25358 	 NM_012886
25361 	 NM_012889
25369 	 NM_001357942
25369 	 NM_053294
25374 	 NM_012899
25380 	 NM_012904
25385 	 NM_012908
25386 	 NM_012909
25387 	 NM_012910
25388 	 NM_012911
25389 	 NM_012912
25398 	 NM_012918
25399 	 NM_012919
25399 	 NM_001110848
25399 	 NM_001110847
25400 	 NM_012920
25402 	 NM_012922
25403 	 NM_001033716
25403 	 NM_001033715
25403 	 NM_053295
25404 	 NM_031556
25404 	 NM_133651
25406 	 NM_012924
25412 	 NM_012929
25416 	 NM_001105717
25419 	 NM_017096
25419 	 NM_017096
25420 	 NM_012935
25426 	 NM_012940
25432 	 NM_012944
25439 	 NM_012950
25443 	 NM_012951
25443 	 NM_012951
25449 	 NM_199237
25453 	 NM_001401780
25453 	 NM_019139
25453 	 NM_019139
25459 	 NM_012963
25459 	 NM_012963
25464 	 NM_012967
25467 	 NM_012969
25468 	 NM_012970
25470 	 NM_012972
25470 	 NM_012972
25472 	 NM_017099
25477 	 NM_012978
25489 	 NM_012986
25491 	 NM_001308239
25491 	 NM_012987
25493 	 NM_001105720
25495 	 NM_012990
25496 	 NM_001105721
25498 	 NM_012992
25504 	 NM_012996
25508 	 NM_013000
25509 	 NM_013001
25513 	 NM_013005
25516 	 NM_013007
25522 	 NM_022507
25537 	 NM_013022
25541 	 NM_138508
25542 	 NM_013025
25548 	 NM_013030
25549 	 NM_013031
25550 	 NM_013032
25551 	 NM_001412552
25551 	 NM_017102
25551 	 NM_017102
25552 	 NM_013033
25553 	 NM_013034
25556 	 NM_001127689
25556 	 NM_013037
25557 	 NM_031558
25558 	 NM_013038
25559 	 NM_001412033
25559 	 NM_001412034
25559 	 NM_013039
25559 	 NM_013039
25560 	 NM_013040
25569 	 NM_013046
25575 	 NM_013051
25582 	 NM_033650
25584 	 NM_013057
25589 	 NM_013062
25590 	 NM_024354
25591 	 NM_013063
25593 	 NM_013064
25595 	 NM_013066
25598 	 NM_013068
25601 	 NM_001304736
25601 	 NM_001304734
25601 	 NM_001304740
25601 	 NM_001304737
25601 	 NM_001304738
25601 	 NM_001304735
25601 	 NM_001304733
25601 	 NM_001038601
25601 	 NM_001038599
25601 	 NM_013071
25601 	 NM_001038597
25601 	 NM_001038600
25605 	 NM_013074
25605 	 NM_001393819
25608 	 NM_013076
25610 	 NM_017104
25613 	 NM_013080
25613 	 NM_001170685
25614 	 NM_013081
25617 	 NM_013083
25619 	 NM_013085
25622 	 NM_001177593
25622 	 NM_013088
25625 	 NM_013091
25628 	 NM_013093
25630 	 NM_053297
25631 	 NM_013095
25634 	 NM_013098
25635 	 NM_013099
25636 	 NM_001100922
25642 	 NM_013105
25645 	 NM_013108
25651 	 NM_013114
25660 	 NM_013121
25661 	 NM_019143
25664 	 NM_013124
25664 	 NM_001145367
25664 	 NM_001145366
25665 	 NM_001160162
25665 	 NM_013125
25668 	 NM_013127
25668 	 NM_013127
25670 	 NM_013129
25670 	 NM_001401135
25670 	 NM_013129
25671 	 NM_013130
25672 	 NM_001395077
25672 	 NM_013131
25673 	 NM_013132
25674 	 NM_013133
25675 	 NM_013134
25679 	 NM_013138
25682 	 NM_013141
25690 	 NM_001308255
25690 	 NM_001308254
25690 	 NM_013149
25692 	 NM_013151
25697 	 NM_013156
25698 	 NM_013157
25699 	 NM_013158
25700 	 NM_013159
25707 	 NM_013166
25708 	 NM_013167
25709 	 NM_013168
25712 	 NM_138880
25715 	 NM_001399169
25715 	 NM_013173
25716 	 NM_001033680
25717 	 NM_013174
25718 	 NM_052807
25723 	 NM_013179
25728 	 NM_001270684
25728 	 NM_001270683
25728 	 NM_001270682
25728 	 NM_138828
25728 	 NM_001270681
25729 	 NM_001100821
25735 	 NM_001270933
25735 	 NM_001270931
25735 	 NM_022180
25736 	 NM_013186
25737 	 NM_022381
25738 	 NM_013187
25742 	 NM_013191
25745 	 NM_013194
25745 	 NM_001305877
25747 	 NM_013196
25751 	 NM_013199
25757 	 NM_031559
257648 	 NM_147141
257648 	 NM_001195199
260320 	 NM_152846
260320 	 NM_152846
260327 	 NM_001270981
266610 	 NM_152937
266759 	 NM_153629
286920 	 NM_173135
286920 	 NM_173135
286934 	 NM_173149
287287 	 NM_201270
287362 	 NM_001191642
287422 	 NM_001034125
287454 	 NM_001105798
287526 	 NM_177927
289023 	 NM_181692
289754 	 NM_001271731
289754 	 NM_001004210
290567 	 NM_001170593
291234 	 NM_001271366
29131 	 NM_017110
29141 	 NM_033237
29143 	 NM_001145842
29143 	 NM_017113
29146 	 NM_019147
29151 	 NM_019150
29152 	 NM_019151
29153 	 NM_019152
29154 	 NM_017116
29161 	 NM_019155
29172 	 NM_019158
29180 	 NM_019160
29184 	 NM_031561
291912 	 NM_001106172
29192 	 NM_019163
29192 	 NM_019163
29197 	 NM_019165
29199 	 NM_001173435
29199 	 NM_053301
29199 	 NM_001173434
29200 	 NM_017128
29215 	 NM_019168
29216 	 NM_030827
29219 	 NM_019169
29221 	 NM_017134
29237 	 NM_017139
29238 	 NM_017140
29240 	 NM_017141
29244 	 NM_024356
29248 	 NM_017144
29251 	 NM_022924
29256 	 NM_001318948
29256 	 NM_001318947
29256 	 NM_031569
29259 	 NM_019177
29260 	 NM_019178
29261 	 NM_019179
292673 	 NM_001106228
29271 	 NM_017147
29277 	 NM_019184
29290 	 NM_017155
292994 	 NM_001106266
29300 	 NM_019185
29302 	 NM_153720
29316 	 NM_017161
29328 	 NM_001368043
29328 	 NM_001039849
29328 	 NM_017165
29335 	 NM_017167
29335 	 NM_001318742
29336 	 NM_030996
29340 	 NM_017171
29357 	 NM_001277450
29357 	 NM_019191
29358 	 NM_001113357
293615 	 NM_001106313
293621 	 NM_001130441
293621 	 NM_001098241
29373 	 NM_017178
29376 	 NM_001168633
29385 	 NM_017183
29386 	 NM_022673
29392 	 NM_019204
29393 	 NM_053304
29397 	 NM_019205
29409 	 NM_017190
29412 	 NM_017191
29417 	 NM_019208
29423 	 NM_017195
29424 	 NM_024357
294257 	 NM_212466
29427 	 NM_017196
294270 	 NM_001008884
29431 	 NM_017198
29436 	 NM_001177321
29436 	 NM_017200
29441 	 NM_031576
29446 	 NM_031577
294515 	 NM_001106395
29452 	 NM_023090
29456 	 NM_019217
294562 	 NM_001009178
29465 	 NM_001270798
29465 	 NM_001270797
29465 	 NM_017207
29467 	 NM_001109986
29467 	 NM_024134
29468 	 NM_017319
29473 	 NM_031582
29477 	 NM_017212
29482 	 NM_017215
29482 	 NM_001035233
29482 	 NM_001302089
29483 	 NM_001289942
29483 	 NM_001289941
29483 	 NM_019225
29483 	 NM_001289943
294853 	 NM_053976
29495 	 NM_019621
29496 	 NM_017218
29499 	 NM_017221
29503 	 NM_031584
29517 	 NM_001193569
29517 	 NM_001193568
29517 	 NM_019232
29527 	 NM_017232
295338 	 NM_001106460
29535 	 NM_022852
29539 	 NM_032416
29542 	 NM_017236
29543 	 NM_021989
29546 	 NM_031707
29553 	 NM_033376
29556 	 NM_017239
29557 	 NM_017240
29560 	 NM_024359
29565 	 NM_017245
29571 	 NM_017247
29577 	 NM_024360
29583 	 NM_031591
29591 	 NM_012775
29595 	 NM_017254
29597 	 NM_017255
29613 	 NM_001270656
29613 	 NM_001270655
29613 	 NM_019248
29627 	 NM_001083811
29627 	 NM_017261
296456 	 NM_001398692
296456 	 NM_001398693
29657 	 NM_024362
29659 	 NM_031594
29665 	 NM_019256
29680 	 NM_017286
29692 	 NM_031598
29693 	 NM_001110823
29693 	 NM_001110139
29705 	 NM_183326
29709 	 NM_183327
29709 	 NM_001393775
29715 	 NM_019268
29715 	 NM_001270777
29715 	 NM_001270779
29715 	 NM_001270776
29715 	 NM_001270778
29715 	 NM_001270774
29715 	 NM_001270775
29715 	 NM_001270773
29715 	 NM_001270772
29716 	 NM_001389225
29718 	 NM_031602
29726 	 NM_019269
297508 	 NM_177928
29751 	 NM_017310
29751 	 NM_017310
297893 	 NM_001025409
298575 	 NM_001106694
298648 	 NM_001399105
298648 	 NM_001011979
298648 	 NM_001011979
298947 	 NM_001371300
299331 	 NM_175761
299606 	 NM_001106767
299757 	 NM_001102381
299858 	 NM_001130490
300095 	 NM_001033694
300160 	 NM_001191789
300339 	 NM_001134530
300438 	 NM_175762
300711 	 NM_001106821
301059 	 NM_198130
301229 	 NM_001106885
301252 	 NM_001004082
301289 	 NM_001106897
301626 	 NM_001106927
301965 	 NM_053423
302668 	 NM_001012006
303181 	 NM_001107005
303413 	 NM_001401812
303413 	 NM_001107036
304496 	 NM_001013982
304917 	 NM_001012027
304929 	 NM_001047878
304966 	 NM_207603
305843 	 NM_001006992
305843 	 NM_001412006
305843 	 NM_001006992
308415 	 NM_001172809
309165 	 NM_199267
309621 	 NM_001008831
309622 	 NM_001004084
309684 	 NM_001037780
309757 	 NM_001372090
310553 	 NM_198769
310738 	 NM_001277055
311860 	 NM_001100850
312299 	 NM_001134979
312382 	 NM_181381
312670 	 NM_001037979
312896 	 NM_207608
312896 	 NM_207608
313210 	 NM_178095
314322 	 NM_022197
314621 	 NM_001108069
314856 	 NM_001108099
316519 	 NM_001031658
317382 	 NM_001108250
337868 	 NM_176079
338457 	 NM_198131
360243 	 NM_001393768
360243 	 NM_022183
360254 	 NM_031542
360348 	 NM_001007719
360426 	 NM_001270796
360426 	 NM_001005560
360616 	 NM_138521
361618 	 NM_001108496
361749 	 NM_001014166
361945 	 NM_001108550
361969 	 NM_001008724
361969 	 NM_052797
362119 	 NM_053020
362245 	 NM_199500
362282 	 NM_198780
362675 	 NM_001108696
362817 	 NM_199501
363014 	 NM_001394328
363014 	 NM_001394329
363014 	 NM_001034002
363287 	 NM_053449
363875 	 NM_134366
364594 	 NM_198791
365057 	 NM_001277694
365769 	 NM_001108943
365769 	 NM_001108943
366274 	 NM_001108967
367218 	 NM_001278484
367218 	 NM_001278483
367264 	 NM_001012226
394266 	 NM_001004099
399475 	 NM_201426
399489 	 NM_001100778
444984 	 NM_001003957
444984 	 NM_001003958
444985 	 NM_001396349
444985 	 NM_001003959
445442 	 NM_001013062
445442 	 NM_001398940
445442 	 NM_001013062
497010 	 NM_001010968
497672 	 NM_012514
497811 	 NM_017154
497840 	 NM_017072
498328 	 NM_001191934
499342 	 NM_001191954
499497 	 NM_001399397
499497 	 NM_001399399
499593 	 NM_001109181
501099 	 NM_001109302
50522 	 NM_001399783
50522 	 NM_001399787
50522 	 NM_001399785
50522 	 NM_001399782
50522 	 NM_001399786
50522 	 NM_001399788
50522 	 NM_001399784
50522 	 NM_001399781
50522 	 NM_017314
50522 	 NM_017314
50554 	 NM_019275
50557 	 NM_031606
50557 	 NM_031606
50563 	 NM_019280
50592 	 NM_031608
50646 	 NM_017318
50658 	 NM_001270545
50658 	 NM_001270544
50658 	 NM_017322
50662 	 NM_017325
50663 	 NM_017326
50664 	 NM_017327
50671 	 NM_017332
50672 	 NM_017333
50683 	 NM_017342
50687 	 NM_017345
50689 	 NM_017347
50692 	 NM_134352
50692 	 NM_017350
54225 	 NM_019287
54226 	 NM_019288
54237 	 NM_019296
54239 	 NM_019297
54244 	 NM_133381
54250 	 NM_019305
54251 	 NM_019306
54251 	 NM_001309381
54254 	 NM_144730
54257 	 NM_019309
54278 	 NM_019328
54286 	 NM_001105731
54286 	 NM_001105731
54287 	 NM_019335
54305 	 NM_019348
54315 	 NM_019354
54323 	 NM_019361
56083 	 NM_019386
56611 	 NM_019905
56718 	 NM_019906
56816 	 NM_020093
56822 	 NM_020081
56822 	 NM_020081
57027 	 NM_020306
57301 	 NM_020542
57302 	 NM_001164142
57302 	 NM_001164143
57302 	 NM_020543
58812 	 NM_031612
58813 	 NM_021576
58819 	 NM_001351984
58819 	 NM_001351983
58819 	 NM_001351981
58819 	 NM_031614
58852 	 NM_031627
58918 	 NM_031632
58919 	 NM_171992
58949 	 NM_053321
58959 	 NM_030999
58959 	 NM_001301812
58959 	 NM_030999
58959 	 NM_001301812
58968 	 NM_022190
59086 	 NM_021578
59109 	 NM_021589
59295 	 NM_021663
59301 	 NM_021669
59323 	 NM_021687
59326 	 NM_021690
60350 	 NM_021744
60351 	 NM_021745
60374 	 NM_001002016
60391 	 NM_021767
60395 	 NM_021771
60447 	 NM_021856
60447 	 NM_001389254
60447 	 NM_001289832
60463 	 NM_021866
60463 	 NM_021866
60582 	 NM_022194
60584 	 NM_022196
60584 	 NM_022196
60628 	 NM_022205
60665 	 NM_022214
63835 	 NM_031674
63840 	 NM_031678
63868 	 NM_022229
63879 	 NM_022231
63887 	 NM_022239
64030 	 NM_022264
64032 	 NM_022266
64041 	 NM_022274
64044 	 NM_022277
64186 	 NM_022384
64202 	 NM_022399
64465 	 NM_171994
64476 	 NM_130894
64513 	 NM_033485
64519 	 NM_022587
64529 	 NM_022597
64546 	 NM_022611
64547 	 NM_171988
64563 	 NM_022628
64566 	 NM_022631
64639 	 NM_022698
64668 	 NM_022704
64672 	 NM_022707
64678 	 NM_022712
64680 	 NM_022714
64803 	 NM_022800
64829 	 NM_022861
64845 	 NM_022865
65030 	 NM_022936
65032 	 NM_022938
65036 	 NM_022942
65052 	 NM_022958
65054 	 NM_022960
65129 	 NM_031699
65133 	 NM_031703
65180 	 NM_031730
65195 	 NM_031739
65195 	 NM_001270963
65195 	 NM_001270962
65206 	 NM_001270703
65206 	 NM_001270702
65206 	 NM_001270701
65206 	 NM_023021
65248 	 NM_019142
66021 	 NM_023965
66021 	 NM_023965
66026 	 NM_023970
66029 	 NM_023973
66029 	 NM_023973
679906 	 NM_053705
689560 	 NM_001191043
689560 	 NM_032078
78956 	 NM_133289
78965 	 NM_023981
78968 	 NM_001276708
78968 	 NM_001276707
78975 	 NM_023991
79114 	 NM_024146
79114 	 NM_024146
79116 	 NM_024148
79123 	 NM_024154
79129 	 NM_024160
79212 	 NM_024371
79240 	 NM_024388
79245 	 NM_024393
79246 	 NM_024394
81503 	 NM_030845
81504 	 NM_030846
81509 	 NM_030851
81515 	 NM_030857
81515 	 NM_001111098
81516 	 NM_030858
81523 	 NM_030865
81528 	 NM_030870
81613 	 NM_031755
81613 	 NM_001033862
81613 	 NM_001033861
81613 	 NM_001033860
81632 	 NM_031003
81633 	 NM_031004
81638 	 NM_031009
81639 	 NM_031010
81645 	 NM_031016
81646 	 NM_134443
81646 	 NM_031017
81648 	 NM_031019
81649 	 NM_031020
81651 	 NM_031022
81653 	 NM_031024
81657 	 NM_031028
81666 	 NM_031036
81672 	 NM_031040
81679 	 NM_031047
81683 	 NM_031051
81685 	 NM_031053
81686 	 NM_031054
81687 	 NM_031055
81707 	 NM_031056
81709 	 NM_031058
81722 	 NM_053336
81736 	 NM_001276711
81737 	 NM_001270870
81737 	 NM_001270868
